match,inn,bat_team,bowl_team,over,runs,wickets,target,total,last_4
1,2,RCB,SRH,1,11,0,207,172,11
1,2,RCB,SRH,2,12,0,207,172,12
1,2,RCB,SRH,3,28,0,207,172,28
1,2,RCB,SRH,4,43,0,207,172,43
1,2,RCB,SRH,5,48,0,207,172,37
1,2,RCB,SRH,6,54,1,207,172,42
1,2,RCB,SRH,7,61,2,207,172,33
1,2,RCB,SRH,8,74,2,207,172,31
1,2,RCB,SRH,9,85,2,207,172,37
1,2,RCB,SRH,10,98,2,207,172,44
1,2,RCB,SRH,11,111,2,207,172,50
1,2,RCB,SRH,12,118,3,207,172,44
1,2,RCB,SRH,13,126,4,207,172,41
1,2,RCB,SRH,14,130,5,207,172,32
1,2,RCB,SRH,15,139,5,207,172,28
1,2,RCB,SRH,16,151,5,207,172,33
1,2,RCB,SRH,17,154,6,207,172,28
1,2,RCB,SRH,18,156,8,207,172,26
1,2,RCB,SRH,19,165,9,207,172,26
1,2,RCB,SRH,20,172,10,207,172,21
2,2,DC,RCB,1,9,0,157,142,9
2,2,DC,RCB,2,13,0,157,142,13
2,2,DC,RCB,3,21,0,157,142,21
2,2,DC,RCB,4,32,0,157,142,32
2,2,DC,RCB,5,37,1,157,142,28
2,2,DC,RCB,6,43,2,157,142,30
2,2,DC,RCB,7,53,2,157,142,32
2,2,DC,RCB,8,65,3,157,142,33
2,2,DC,RCB,9,70,3,157,142,33
2,2,DC,RCB,10,79,3,157,142,36
2,2,DC,RCB,11,85,4,157,142,32
2,2,DC,RCB,12,94,4,157,142,29
2,2,DC,RCB,13,107,5,157,142,37
2,2,DC,RCB,14,112,5,157,142,33
2,2,DC,RCB,15,113,6,157,142,28
2,2,DC,RCB,16,121,6,157,142,27
2,2,DC,RCB,17,126,7,157,142,19
2,2,DC,RCB,18,137,7,157,142,25
2,2,DC,RCB,19,139,7,157,142,26
2,2,DC,RCB,20,142,9,157,142,21
3,2,MI,KKR,1,9,0,178,180,9
3,2,MI,KKR,2,15,0,178,180,15
3,2,MI,KKR,3,25,0,178,180,25
3,2,MI,KKR,4,37,0,178,180,37
3,2,MI,KKR,5,44,0,178,180,35
3,2,MI,KKR,6,49,0,178,180,34
3,2,MI,KKR,7,58,0,178,180,33
3,2,MI,KKR,8,71,1,178,180,34
3,2,MI,KKR,9,72,2,178,180,28
3,2,MI,KKR,10,74,3,178,180,25
3,2,MI,KKR,11,83,3,178,180,25
3,2,MI,KKR,12,97,3,178,180,26
3,2,MI,KKR,13,105,4,178,180,33
3,2,MI,KKR,14,108,4,178,180,34
3,2,MI,KKR,15,115,4,178,180,32
3,2,MI,KKR,16,119,4,178,180,22
3,2,MI,KKR,17,130,5,178,180,25
3,2,MI,KKR,18,149,5,178,180,41
3,2,MI,KKR,19,168,6,178,180,53
3,2,MI,KKR,20,180,6,178,180,61
4,2,KXIP,RCB,1,6,0,148,150,6
4,2,KXIP,RCB,2,14,0,148,150,14
4,2,KXIP,RCB,3,26,0,148,150,26
4,2,KXIP,RCB,4,43,0,148,150,43
4,2,KXIP,RCB,5,50,0,148,150,44
4,2,KXIP,RCB,6,62,1,148,150,48
4,2,KXIP,RCB,7,67,1,148,150,41
4,2,KXIP,RCB,8,78,1,148,150,35
4,2,KXIP,RCB,9,85,2,148,150,35
4,2,KXIP,RCB,10,97,2,148,150,35
4,2,KXIP,RCB,11,107,2,148,150,40
4,2,KXIP,RCB,12,119,2,148,150,41
4,2,KXIP,RCB,13,127,2,148,150,42
4,2,KXIP,RCB,14,143,2,148,150,46
4,2,KXIP,RCB,15,150,2,148,150,43
5,2,MI,SRH,1,6,0,158,159,6
5,2,MI,SRH,2,21,0,158,159,21
5,2,MI,SRH,3,28,0,158,159,28
5,2,MI,SRH,4,39,1,158,159,39
5,2,MI,SRH,5,42,2,158,159,36
5,2,MI,SRH,6,61,2,158,159,40
5,2,MI,SRH,7,64,2,158,159,36
5,2,MI,SRH,8,73,2,158,159,34
5,2,MI,SRH,9,76,2,158,159,34
5,2,MI,SRH,10,85,3,158,159,24
5,2,MI,SRH,11,90,3,158,159,26
5,2,MI,SRH,12,97,3,158,159,24
5,2,MI,SRH,13,108,3,158,159,32
5,2,MI,SRH,14,112,4,158,159,27
5,2,MI,SRH,15,121,4,158,159,31
5,2,MI,SRH,16,134,4,158,159,37
5,2,MI,SRH,17,149,4,158,159,41
5,2,MI,SRH,18,155,6,158,159,43
5,2,MI,SRH,19,159,6,158,159,38
6,2,KKR,KXIP,1,5,0,170,171,5
6,2,KKR,KXIP,2,15,0,170,171,15
6,2,KKR,KXIP,3,31,0,170,171,31
6,2,KKR,KXIP,4,42,0,170,171,42
6,2,KKR,KXIP,5,60,0,170,171,55
6,2,KKR,KXIP,6,76,1,170,171,61
6,2,KKR,KXIP,7,89,1,170,171,58
6,2,KKR,KXIP,8,99,1,170,171,57
6,2,KKR,KXIP,9,107,1,170,171,47
6,2,KKR,KXIP,10,116,2,170,171,40
6,2,KKR,KXIP,11,123,2,170,171,34
6,2,KKR,KXIP,12,128,2,170,171,29
6,2,KKR,KXIP,13,136,2,170,171,29
6,2,KKR,KXIP,14,148,2,170,171,32
6,2,KKR,KXIP,15,157,2,170,171,34
6,2,KKR,KXIP,16,164,2,170,171,36
6,2,KKR,KXIP,17,171,2,170,171,35
7,2,MI,RCB,1,4,0,142,145,4
7,2,MI,RCB,2,7,1,142,145,7
7,2,MI,RCB,3,8,4,142,145,8
7,2,MI,RCB,4,10,4,142,145,10
7,2,MI,RCB,5,18,4,142,145,14
7,2,MI,RCB,6,21,4,142,145,14
7,2,MI,RCB,7,31,4,142,145,23
7,2,MI,RCB,8,33,5,142,145,23
7,2,MI,RCB,9,37,5,142,145,19
7,2,MI,RCB,10,48,5,142,145,27
7,2,MI,RCB,11,54,5,142,145,23
7,2,MI,RCB,12,65,5,142,145,32
7,2,MI,RCB,13,70,5,142,145,33
7,2,MI,RCB,14,80,5,142,145,32
7,2,MI,RCB,15,91,5,142,145,37
7,2,MI,RCB,16,110,5,142,145,45
7,2,MI,RCB,17,120,5,142,145,50
7,2,MI,RCB,18,133,6,142,145,53
7,2,MI,RCB,19,145,6,142,145,54
8,2,SRH,KKR,1,5,0,172,155,5
8,2,SRH,KKR,2,10,0,172,155,10
8,2,SRH,KKR,3,19,0,172,155,19
8,2,SRH,KKR,4,32,0,172,155,32
8,2,SRH,KKR,5,39,0,172,155,34
8,2,SRH,KKR,6,45,0,172,155,35
8,2,SRH,KKR,7,47,1,172,155,28
8,2,SRH,KKR,8,48,1,172,155,16
8,2,SRH,KKR,9,53,1,172,155,14
8,2,SRH,KKR,10,59,2,172,155,14
8,2,SRH,KKR,11,70,3,172,155,23
8,2,SRH,KKR,12,80,3,172,155,32
8,2,SRH,KKR,13,95,3,172,155,42
8,2,SRH,KKR,14,98,4,172,155,39
8,2,SRH,KKR,15,113,5,172,155,43
8,2,SRH,KKR,16,116,5,172,155,36
8,2,SRH,KKR,17,129,5,172,155,34
8,2,SRH,KKR,18,132,6,172,155,34
8,2,SRH,KKR,19,143,6,172,155,30
8,2,SRH,KKR,20,155,6,172,155,39
9,2,KXIP,DC,1,2,0,188,137,2
9,2,KXIP,DC,2,6,1,188,137,6
9,2,KXIP,DC,3,17,1,188,137,17
9,2,KXIP,DC,4,26,2,188,137,26
9,2,KXIP,DC,5,33,3,188,137,31
9,2,KXIP,DC,6,40,3,188,137,34
9,2,KXIP,DC,7,47,3,188,137,30
9,2,KXIP,DC,8,49,3,188,137,23
9,2,KXIP,DC,9,53,3,188,137,20
9,2,KXIP,DC,10,64,4,188,137,24
9,2,KXIP,DC,11,72,5,188,137,25
9,2,KXIP,DC,12,81,5,188,137,32
9,2,KXIP,DC,13,85,5,188,137,32
9,2,KXIP,DC,14,90,6,188,137,26
9,2,KXIP,DC,15,103,6,188,137,31
9,2,KXIP,DC,16,112,6,188,137,31
9,2,KXIP,DC,17,124,6,188,137,39
9,2,KXIP,DC,18,130,6,188,137,40
9,2,KXIP,DC,19,134,7,188,137,31
9,2,KXIP,DC,20,137,9,188,137,25
10,2,KKR,DC,1,6,1,168,169,6
10,2,KKR,DC,2,19,2,168,169,19
10,2,KKR,DC,3,21,3,168,169,21
10,2,KKR,DC,4,28,3,168,169,28
10,2,KKR,DC,5,34,3,168,169,28
10,2,KKR,DC,6,49,3,168,169,30
10,2,KKR,DC,7,52,3,168,169,31
10,2,KKR,DC,8,61,3,168,169,33
10,2,KKR,DC,9,75,3,168,169,41
10,2,KKR,DC,10,88,3,168,169,39
10,2,KKR,DC,11,93,3,168,169,41
10,2,KKR,DC,12,99,3,168,169,38
10,2,KKR,DC,13,110,3,168,169,35
10,2,KKR,DC,14,125,3,168,169,37
10,2,KKR,DC,15,135,4,168,169,42
10,2,KKR,DC,16,141,4,168,169,42
10,2,KKR,DC,17,147,4,168,169,37
10,2,KKR,DC,18,153,5,168,169,28
10,2,KKR,DC,19,160,5,168,169,25
10,2,KKR,DC,20,169,6,168,169,28
11,2,KXIP,SRH,1,6,1,159,154,6
11,2,KXIP,SRH,2,15,1,159,154,15
11,2,KXIP,SRH,3,17,2,159,154,17
11,2,KXIP,SRH,4,22,2,159,154,22
11,2,KXIP,SRH,5,32,2,159,154,26
11,2,KXIP,SRH,6,51,2,159,154,36
11,2,KXIP,SRH,7,53,2,159,154,36
11,2,KXIP,SRH,8,57,2,159,154,35
11,2,KXIP,SRH,9,61,3,159,154,29
11,2,KXIP,SRH,10,62,5,159,154,11
11,2,KXIP,SRH,11,63,5,159,154,10
11,2,KXIP,SRH,12,67,5,159,154,10
11,2,KXIP,SRH,13,80,5,159,154,19
11,2,KXIP,SRH,14,84,6,159,154,22
11,2,KXIP,SRH,15,104,6,159,154,41
11,2,KXIP,SRH,16,125,6,159,154,58
11,2,KXIP,SRH,17,132,7,159,154,52
11,2,KXIP,SRH,18,144,7,159,154,60
11,2,KXIP,SRH,19,149,9,159,154,45
11,2,KXIP,SRH,20,154,10,159,154,29
12,2,DC,SRH,1,2,0,191,176,2
12,2,DC,SRH,2,15,1,191,176,15
12,2,DC,SRH,3,24,1,191,176,24
12,2,DC,SRH,4,32,1,191,176,32
12,2,DC,SRH,5,47,1,191,176,45
12,2,DC,SRH,6,56,1,191,176,41
12,2,DC,SRH,7,61,1,191,176,37
12,2,DC,SRH,8,75,1,191,176,43
12,2,DC,SRH,9,80,1,191,176,33
12,2,DC,SRH,10,87,3,191,176,31
12,2,DC,SRH,11,90,3,191,176,29
12,2,DC,SRH,12,95,3,191,176,20
12,2,DC,SRH,13,105,3,191,176,25
12,2,DC,SRH,14,111,4,191,176,24
12,2,DC,SRH,15,127,4,191,176,37
12,2,DC,SRH,16,135,4,191,176,40
12,2,DC,SRH,17,145,4,191,176,40
12,2,DC,SRH,18,158,4,191,176,47
12,2,DC,SRH,19,168,4,191,176,41
12,2,DC,SRH,20,176,5,191,176,41
13,2,MI,KXIP,1,10,0,198,199,10
13,2,MI,KXIP,2,21,0,198,199,21
13,2,MI,KXIP,3,34,0,198,199,34
13,2,MI,KXIP,4,51,0,198,199,51
13,2,MI,KXIP,5,68,0,198,199,58
13,2,MI,KXIP,6,82,1,198,199,61
13,2,MI,KXIP,7,87,1,198,199,53
13,2,MI,KXIP,8,101,1,198,199,50
13,2,MI,KXIP,9,117,1,198,199,49
13,2,MI,KXIP,10,123,1,198,199,41
13,2,MI,KXIP,11,134,1,198,199,47
13,2,MI,KXIP,12,150,1,198,199,49
13,2,MI,KXIP,13,166,1,198,199,49
13,2,MI,KXIP,14,170,2,198,199,47
13,2,MI,KXIP,15,191,2,198,199,57
13,2,MI,KXIP,16,199,2,198,199,49
14,2,DC,MI,1,9,1,142,128,9
14,2,DC,MI,2,14,2,142,128,14
14,2,DC,MI,3,19,2,142,128,19
14,2,DC,MI,4,21,4,142,128,21
14,2,DC,MI,5,21,4,142,128,12
14,2,DC,MI,6,23,5,142,128,9
14,2,DC,MI,7,28,6,142,128,9
14,2,DC,MI,8,34,6,142,128,13
14,2,DC,MI,9,44,6,142,128,23
14,2,DC,MI,10,57,6,142,128,34
14,2,DC,MI,11,67,6,142,128,39
14,2,DC,MI,12,69,6,142,128,35
14,2,DC,MI,13,78,6,142,128,34
14,2,DC,MI,14,83,6,142,128,26
14,2,DC,MI,15,91,6,142,128,24
14,2,DC,MI,16,97,6,142,128,28
14,2,DC,MI,17,101,6,142,128,23
14,2,DC,MI,18,113,6,142,128,30
14,2,DC,MI,19,118,7,142,128,27
14,2,DC,MI,20,128,7,142,128,31
15,2,RCB,KKR,1,3,1,131,49,3
15,2,RCB,KKR,2,7,2,131,49,7
15,2,RCB,KKR,3,22,3,131,49,22
15,2,RCB,KKR,4,24,3,131,49,24
15,2,RCB,KKR,5,28,4,131,49,25
15,2,RCB,KKR,6,39,4,131,49,32
15,2,RCB,KKR,7,40,6,131,49,18
15,2,RCB,KKR,8,43,7,131,49,19
15,2,RCB,KKR,9,48,8,131,49,20
15,2,RCB,KKR,10,49,10,131,49,10
16,2,KKR,DC,1,8,0,160,161,8
16,2,KKR,DC,2,18,1,160,161,18
16,2,KKR,DC,3,26,1,160,161,26
16,2,KKR,DC,4,30,1,160,161,30
16,2,KKR,DC,5,36,1,160,161,28
16,2,KKR,DC,6,47,1,160,161,29
16,2,KKR,DC,7,61,1,160,161,35
16,2,KKR,DC,8,80,1,160,161,50
16,2,KKR,DC,9,93,1,160,161,57
16,2,KKR,DC,10,101,1,160,161,54
16,2,KKR,DC,11,104,1,160,161,43
16,2,KKR,DC,12,113,1,160,161,33
16,2,KKR,DC,13,125,2,160,161,32
16,2,KKR,DC,14,138,2,160,161,37
16,2,KKR,DC,15,140,3,160,161,36
16,2,KKR,DC,16,156,3,160,161,43
16,2,KKR,DC,17,161,3,160,161,36
17,2,KXIP,SRH,1,10,0,207,181,10
17,2,KXIP,SRH,2,25,0,207,181,25
17,2,KXIP,SRH,3,28,1,207,181,28
17,2,KXIP,SRH,4,37,2,207,181,37
17,2,KXIP,SRH,5,42,3,207,181,32
17,2,KXIP,SRH,6,59,3,207,181,34
17,2,KXIP,SRH,7,67,3,207,181,39
17,2,KXIP,SRH,8,70,3,207,181,33
17,2,KXIP,SRH,9,75,3,207,181,33
17,2,KXIP,SRH,10,76,3,207,181,17
17,2,KXIP,SRH,11,88,3,207,181,21
17,2,KXIP,SRH,12,96,3,207,181,26
17,2,KXIP,SRH,13,115,3,207,181,40
17,2,KXIP,SRH,14,121,4,207,181,45
17,2,KXIP,SRH,15,138,5,207,181,50
17,2,KXIP,SRH,16,146,6,207,181,50
17,2,KXIP,SRH,17,158,6,207,181,43
17,2,KXIP,SRH,18,167,7,207,181,46
17,2,KXIP,SRH,19,175,7,207,181,37
17,2,KXIP,SRH,20,181,9,207,181,35
18,2,KXIP,DC,1,8,0,67,68,8
18,2,KXIP,DC,2,15,0,67,68,15
18,2,KXIP,DC,3,17,0,67,68,17
18,2,KXIP,DC,4,28,0,67,68,28
18,2,KXIP,DC,5,39,0,67,68,31
18,2,KXIP,DC,6,50,0,67,68,35
18,2,KXIP,DC,7,59,0,67,68,42
18,2,KXIP,DC,8,68,0,67,68,40
19,2,KKR,SRH,1,9,0,209,161,9
19,2,KKR,SRH,2,12,1,209,161,12
19,2,KKR,SRH,3,16,2,209,161,16
19,2,KKR,SRH,4,25,2,209,161,25
19,2,KKR,SRH,5,36,2,209,161,27
19,2,KKR,SRH,6,44,2,209,161,32
19,2,KKR,SRH,7,52,2,209,161,36
19,2,KKR,SRH,8,58,2,209,161,33
19,2,KKR,SRH,9,72,2,209,161,36
19,2,KKR,SRH,10,82,2,209,161,38
19,2,KKR,SRH,11,90,3,209,161,38
19,2,KKR,SRH,12,107,3,209,161,49
19,2,KKR,SRH,13,110,4,209,161,38
19,2,KKR,SRH,14,118,4,209,161,36
19,2,KKR,SRH,15,122,4,209,161,32
19,2,KKR,SRH,16,130,5,209,161,23
19,2,KKR,SRH,17,138,5,209,161,28
19,2,KKR,SRH,18,149,5,209,161,31
19,2,KKR,SRH,19,154,6,209,161,32
19,2,KKR,SRH,20,161,7,209,161,31
20,2,MI,RCB,1,6,1,162,165,6
20,2,MI,RCB,2,15,1,162,165,15
20,2,MI,RCB,3,32,1,162,165,32
20,2,MI,RCB,4,36,1,162,165,36
20,2,MI,RCB,5,47,1,162,165,41
20,2,MI,RCB,6,55,1,162,165,40
20,2,MI,RCB,7,58,1,162,165,26
20,2,MI,RCB,8,62,2,162,165,26
20,2,MI,RCB,9,70,2,162,165,23
20,2,MI,RCB,10,74,3,162,165,19
20,2,MI,RCB,11,86,3,162,165,28
20,2,MI,RCB,12,90,3,162,165,28
20,2,MI,RCB,13,98,4,162,165,28
20,2,MI,RCB,14,104,5,162,165,30
20,2,MI,RCB,15,114,5,162,165,28
20,2,MI,RCB,16,125,5,162,165,35
20,2,MI,RCB,17,133,6,162,165,35
20,2,MI,RCB,18,145,6,162,165,41
20,2,MI,RCB,19,156,6,162,165,42
20,2,MI,RCB,20,165,6,162,165,40
21,2,DC,SRH,1,3,0,185,189,3
21,2,DC,SRH,2,16,0,185,189,16
21,2,DC,SRH,3,28,0,185,189,28
21,2,DC,SRH,4,40,0,185,189,40
21,2,DC,SRH,5,46,1,185,189,43
21,2,DC,SRH,6,62,1,185,189,46
21,2,DC,SRH,7,70,1,185,189,42
21,2,DC,SRH,8,73,2,185,189,33
21,2,DC,SRH,9,80,2,185,189,34
21,2,DC,SRH,10,96,2,185,189,34
21,2,DC,SRH,11,101,2,185,189,31
21,2,DC,SRH,12,109,3,185,189,36
21,2,DC,SRH,13,125,3,185,189,45
21,2,DC,SRH,14,137,3,185,189,41
21,2,DC,SRH,15,142,3,185,189,41
21,2,DC,SRH,16,148,4,185,189,39
21,2,DC,SRH,17,162,4,185,189,37
21,2,DC,SRH,18,174,4,185,189,37
21,2,DC,SRH,19,185,4,185,189,43
21,2,DC,SRH,20,189,4,185,189,41
22,2,RCB,KXIP,1,7,1,138,119,7
22,2,RCB,KXIP,2,22,1,138,119,22
22,2,RCB,KXIP,3,23,2,138,119,23
22,2,RCB,KXIP,4,27,2,138,119,27
22,2,RCB,KXIP,5,37,3,138,119,30
22,2,RCB,KXIP,6,46,3,138,119,24
22,2,RCB,KXIP,7,50,3,138,119,27
22,2,RCB,KXIP,8,52,4,138,119,25
22,2,RCB,KXIP,9,55,4,138,119,18
22,2,RCB,KXIP,10,68,4,138,119,22
22,2,RCB,KXIP,11,72,5,138,119,22
22,2,RCB,KXIP,12,75,6,138,119,23
22,2,RCB,KXIP,13,84,6,138,119,29
22,2,RCB,KXIP,14,88,7,138,119,20
22,2,RCB,KXIP,15,98,7,138,119,26
22,2,RCB,KXIP,16,106,7,138,119,31
22,2,RCB,KXIP,17,111,7,138,119,27
22,2,RCB,KXIP,18,115,9,138,119,27
22,2,RCB,KXIP,19,119,10,138,119,21
23,2,DC,MI,1,4,1,212,66,4
23,2,DC,MI,2,6,2,212,66,6
23,2,DC,MI,3,20,2,212,66,20
23,2,DC,MI,4,26,3,212,66,26
23,2,DC,MI,5,31,4,212,66,27
23,2,DC,MI,6,35,5,212,66,29
23,2,DC,MI,7,37,5,212,66,17
23,2,DC,MI,8,40,6,212,66,14
23,2,DC,MI,9,47,7,212,66,16
23,2,DC,MI,10,50,8,212,66,15
23,2,DC,MI,11,58,9,212,66,21
23,2,DC,MI,12,64,9,212,66,24
23,2,DC,MI,13,66,9,212,66,19
23,2,DC,MI,14,66,10,212,66,16
24,2,KKR,RCB,1,14,0,158,159,14
24,2,KKR,RCB,2,20,0,158,159,20
24,2,KKR,RCB,3,34,0,158,159,34
24,2,KKR,RCB,4,59,0,158,159,59
24,2,KKR,RCB,5,85,0,158,159,71
24,2,KKR,RCB,6,105,0,158,159,85
24,2,KKR,RCB,7,105,1,158,159,71
24,2,KKR,RCB,8,110,2,158,159,51
24,2,KKR,RCB,9,115,2,158,159,30
24,2,KKR,RCB,10,126,2,158,159,21
24,2,KKR,RCB,11,136,2,158,159,31
24,2,KKR,RCB,12,141,2,158,159,31
24,2,KKR,RCB,13,152,2,158,159,37
24,2,KKR,RCB,14,156,3,158,159,30
24,2,KKR,RCB,15,157,4,158,159,21
24,2,KKR,RCB,16,159,4,158,159,18
25,2,SRH,MI,1,7,0,138,140,7
25,2,SRH,MI,2,10,1,138,140,10
25,2,SRH,MI,3,21,1,138,140,21
25,2,SRH,MI,4,26,1,138,140,26
25,2,SRH,MI,5,37,1,138,140,30
25,2,SRH,MI,6,43,1,138,140,33
25,2,SRH,MI,7,52,1,138,140,31
25,2,SRH,MI,8,65,1,138,140,39
25,2,SRH,MI,9,76,1,138,140,39
25,2,SRH,MI,10,83,1,138,140,40
25,2,SRH,MI,11,94,1,138,140,42
25,2,SRH,MI,12,98,1,138,140,33
25,2,SRH,MI,13,99,2,138,140,23
25,2,SRH,MI,14,109,2,138,140,26
25,2,SRH,MI,15,113,3,138,140,19
25,2,SRH,MI,16,121,3,138,140,23
25,2,SRH,MI,17,129,3,138,140,30
25,2,SRH,MI,18,136,3,138,140,27
25,2,SRH,MI,19,140,3,138,140,27
26,2,KKR,KXIP,1,14,0,167,153,14
26,2,KKR,KXIP,2,25,0,167,153,25
26,2,KKR,KXIP,3,31,0,167,153,31
26,2,KKR,KXIP,4,39,1,167,153,39
26,2,KKR,KXIP,5,49,1,167,153,35
26,2,KKR,KXIP,6,61,1,167,153,36
26,2,KKR,KXIP,7,64,1,167,153,33
26,2,KKR,KXIP,8,68,1,167,153,29
26,2,KKR,KXIP,9,76,1,167,153,27
26,2,KKR,KXIP,10,79,3,167,153,18
26,2,KKR,KXIP,11,82,3,167,153,18
26,2,KKR,KXIP,12,86,3,167,153,18
26,2,KKR,KXIP,13,97,3,167,153,21
26,2,KKR,KXIP,14,106,3,167,153,27
26,2,KKR,KXIP,15,118,3,167,153,36
26,2,KKR,KXIP,16,124,3,167,153,38
26,2,KKR,KXIP,17,131,3,167,153,34
26,2,KKR,KXIP,18,139,5,167,153,33
26,2,KKR,KXIP,19,148,6,167,153,30
26,2,KKR,KXIP,20,153,6,167,153,29
27,2,MI,KXIP,1,10,0,230,223,10
27,2,MI,KXIP,2,23,0,230,223,23
27,2,MI,KXIP,3,29,0,230,223,29
27,2,MI,KXIP,4,37,0,230,223,37
27,2,MI,KXIP,5,52,0,230,223,42
27,2,MI,KXIP,6,68,0,230,223,45
27,2,MI,KXIP,7,82,0,230,223,53
27,2,MI,KXIP,8,87,0,230,223,50
27,2,MI,KXIP,9,104,1,230,223,52
27,2,MI,KXIP,10,108,2,230,223,40
27,2,MI,KXIP,11,117,2,230,223,35
27,2,MI,KXIP,12,120,3,230,223,33
27,2,MI,KXIP,13,123,4,230,223,19
27,2,MI,KXIP,14,137,4,230,223,29
27,2,MI,KXIP,15,148,4,230,223,31
27,2,MI,KXIP,16,175,4,230,223,55
27,2,MI,KXIP,17,192,5,230,223,69
27,2,MI,KXIP,18,208,6,230,223,71
27,2,MI,KXIP,19,215,6,230,223,67
27,2,MI,KXIP,20,223,6,230,223,48
28,2,KKR,MI,1,0,1,173,164,0
28,2,KKR,MI,2,11,1,173,164,11
28,2,KKR,MI,3,30,1,173,164,30
28,2,KKR,MI,4,35,1,173,164,35
28,2,KKR,MI,5,49,2,173,164,49
28,2,KKR,MI,6,53,3,173,164,42
28,2,KKR,MI,7,63,4,173,164,33
28,2,KKR,MI,8,80,4,173,164,45
28,2,KKR,MI,9,87,5,173,164,38
28,2,KKR,MI,10,92,5,173,164,39
28,2,KKR,MI,11,106,5,173,164,43
28,2,KKR,MI,12,115,5,173,164,35
28,2,KKR,MI,13,126,5,173,164,39
28,2,KKR,MI,14,128,5,173,164,36
28,2,KKR,MI,15,131,6,173,164,25
28,2,KKR,MI,16,135,6,173,164,20
28,2,KKR,MI,17,149,6,173,164,23
28,2,KKR,MI,18,153,7,173,164,25
28,2,KKR,MI,19,160,8,173,164,29
28,2,KKR,MI,20,164,8,173,164,29
29,2,DC,RCB,1,2,1,161,151,2
29,2,DC,RCB,2,13,1,161,151,13
29,2,DC,RCB,3,17,1,161,151,17
29,2,DC,RCB,4,25,1,161,151,25
29,2,DC,RCB,5,40,1,161,151,38
29,2,DC,RCB,6,42,2,161,151,29
29,2,DC,RCB,7,47,2,161,151,30
29,2,DC,RCB,8,51,2,161,151,26
29,2,DC,RCB,9,67,2,161,151,27
29,2,DC,RCB,10,76,2,161,151,34
29,2,DC,RCB,11,84,2,161,151,37
29,2,DC,RCB,12,87,4,161,151,36
29,2,DC,RCB,13,90,4,161,151,23
29,2,DC,RCB,14,101,4,161,151,25
29,2,DC,RCB,15,104,4,161,151,20
29,2,DC,RCB,16,113,6,161,151,26
29,2,DC,RCB,17,127,7,161,151,37
29,2,DC,RCB,18,135,8,161,151,34
29,2,DC,RCB,19,149,8,161,151,45
29,2,DC,RCB,20,151,10,161,151,38
30,2,KKR,SRH,1,11,2,128,48,11
30,2,KKR,SRH,2,21,3,128,48,21
30,2,KKR,SRH,3,27,3,128,48,27
30,2,KKR,SRH,4,41,3,128,48,41
30,2,KKR,SRH,5,46,3,128,48,35
30,2,KKR,SRH,6,48,3,128,48,27
31,2,MI,KKR,1,11,0,107,111,11
31,2,MI,KKR,2,14,1,107,111,14
31,2,MI,KKR,3,24,2,107,111,24
31,2,MI,KKR,4,30,2,107,111,30
31,2,MI,KKR,5,32,2,107,111,21
31,2,MI,KKR,6,36,3,107,111,22
31,2,MI,KKR,7,44,3,107,111,20
31,2,MI,KKR,8,50,3,107,111,20
31,2,MI,KKR,9,61,3,107,111,29
31,2,MI,KKR,10,64,3,107,111,28
31,2,MI,KKR,11,80,3,107,111,36
31,2,MI,KKR,12,88,3,107,111,38
31,2,MI,KKR,13,91,4,107,111,30
31,2,MI,KKR,14,105,4,107,111,41
31,2,MI,KKR,15,111,4,107,111,31
32,2,RCB,KKR,1,4,0,222,82,4
32,2,RCB,KKR,2,9,1,222,82,9
32,2,RCB,KKR,3,12,2,222,82,12
32,2,RCB,KKR,4,16,2,222,82,16
32,2,RCB,KKR,5,24,3,222,82,20
32,2,RCB,KKR,6,26,4,222,82,17
32,2,RCB,KKR,7,33,4,222,82,21
32,2,RCB,KKR,8,38,5,222,82,22
32,2,RCB,KKR,9,43,7,222,82,19
32,2,RCB,KKR,10,51,7,222,82,25
32,2,RCB,KKR,11,56,7,222,82,23
32,2,RCB,KKR,12,59,8,222,82,21
32,2,RCB,KKR,13,70,8,222,82,27
32,2,RCB,KKR,14,77,9,222,82,26
32,2,RCB,KKR,15,81,9,222,82,25
32,2,RCB,KKR,16,82,10,222,82,23
33,2,KXIP,CSK,1,9,0,240,207,9
33,2,KXIP,CSK,2,16,0,240,207,16
33,2,KXIP,CSK,3,27,0,240,207,27
33,2,KXIP,CSK,4,37,0,240,207,37
33,2,KXIP,CSK,5,47,0,240,207,38
33,2,KXIP,CSK,6,63,1,240,207,47
33,2,KXIP,CSK,7,69,1,240,207,42
33,2,KXIP,CSK,8,84,1,240,207,47
33,2,KXIP,CSK,9,97,1,240,207,50
33,2,KXIP,CSK,10,110,1,240,207,47
33,2,KXIP,CSK,11,115,2,240,207,46
33,2,KXIP,CSK,12,127,2,240,207,43
33,2,KXIP,CSK,13,141,2,240,207,44
33,2,KXIP,CSK,14,152,2,240,207,42
33,2,KXIP,CSK,15,165,3,240,207,50
33,2,KXIP,CSK,16,176,3,240,207,49
33,2,KXIP,CSK,17,186,3,240,207,45
33,2,KXIP,CSK,18,191,4,240,207,39
33,2,KXIP,CSK,19,198,4,240,207,33
33,2,KXIP,CSK,20,207,4,240,207,31
34,2,DC,RR,1,8,0,129,132,8
34,2,DC,RR,2,21,1,129,132,21
34,2,DC,RR,3,26,1,129,132,26
34,2,DC,RR,4,36,1,129,132,36
